name;WoSline;author;title;journal;year
SERRANO-_R(2018)52:384;17349;Serrano-Vicente, R; Evaluation of Spanish institutional repositories based on criteria related to technology, procedures, content, marketing and personnel;DATA TECHNOL APPL;2018
RIZZO_A(2018)6:;17438;Rizzo, A; Scientific Journals and Social Networks: Altmetric Revolution?;MEDITERR J CLIN PSYC;2018
COCHRANE_T(2018)34:I;17478;Cochrane, T; Technology enhanced learning, research impact, and open scholarship;AUSTRALAS J EDUC TEC;2018
SEGADO-B_F(2018)12:27;17552;Segado-Boj, F; Spanish scientific journals perceptions towards open Access, open peer review and altmetrics;IBERSID;2018
FAGAN_J(2018)25:164;17633;Fagan, JC; The discoverability of award-winning undergraduate research in history: Implications for academic libraries;COLL UNDERGRAD LIBR;2018
VINYARD_M(2018)25:187;17748;Vinyard, M; How research becomes impact: Librarians helping faculty use scholarly metrics to select journals;COLL UNDERGRAD LIBR;2018
PIRYANI_R(2018)34:3101;17809;Piryani, R; Book impact assessment: A quantitative and text-based exploratory analysis;J INTELL FUZZY SYST;2018
BANSHAL_S(2018)34:3111;17891;Banshal, SK; An altmetric analysis of scholarly articles from India;J INTELL FUZZY SYST;2018
HIGGINS_C(2018)34:12;17967;Higgins, C; Augmenting traditional gap analyses with data from altmetric;CURR MED RES OPIN;2018
STUART_D(2018)42:412;18015;Stuart, D; Open bibliometrics and undiscovered public knowledge;ONLINE INFORM REV;2018
PARANG_E(2018)44:77;18080;Parang, E; Students Lead the Library: The Importance of Student Contributions to the Academic Library;SERIALS REV;2018
MORALES_R(2018)14:51;18123;Morales, RGT; The Wally Index: an altmetric proposal for Cuban editorials indexed in the e-Libro.com platform;BIBL-AN INVESTIG;2018
GONZALEZ_N(2018)21:303221;18184;Gonzalez-Fernandez-Villavicencio, N; ARE ALTMETRICS-TRADITIONAL SYSTEMS CORRELATIONS AFFECTED BY THE JOURNALS' SOCIAL MEDIA MARKETING PLAN?: THE JOURNAL COMUNICAR;AN DOC;2018
DAL-RE_R(2018)218:40;18262;Dal-Re, R; Are article's social media mentions associated to citation counts? An analysis in highly influential medical journals;REV CLIN ESP;2018
CABRERA_D(2018)15:135;18316;Cabrera, D; Social Media Scholarship and Alternative Metrics for Academic Promotion and Tenure;J AM COLL RADIOL;2018
LUO_F(2018)114:1;18448;Luo, FH; Exploring prestigious citations sourced from top universities in bibliometrics and altmetrics: a case study in the computer science discipline;SCIENTOMETRICS;2018
CORREIA_A(2018)114:31;18548;Correia, A; Scientometric analysis of scientific publications in CSCW;SCIENTOMETRICS;2018
MUKHERJE_B(2018)114:253;18739;Mukherjee, B; And now for something completely different: the congruence of the Altmetric Attention Score's structure between different article groups;SCIENTOMETRICS;2018
COPIELLO_S(2018)114:301;18837;Copiello, S; A few remarks on ResearchGate score and academic reputation;SCIENTOMETRICS;2018
MARX_W(2017)5:cli5040088;18918;Marx, W; The Role of Climate in the Collapse of the Maya Civilization: A Bibliometric Analysis of the Scientific Discourse;CLIMATE;2017
SLIM_K(2017)36:347;19042;Slim, K; Impact factor: An assessment tool for journals or for scientists?;ANAESTH CRIT CARE PA;2017
TORRES-S_D(2017)113:1371;19109;Torres-Salinas, D; Filling the citation gap: measuring the multidimensional impact of the academic book at institutional level with PlumX;SCIENTOMETRICS;2017
THELWALL_M(2017)113:1721;19217;Thelwall, M; Are Mendeley reader counts useful impact indicators in all fields?;SCIENTOMETRICS;2017
HUGHES_H(2017)9:1931;19302;Hughes, H; The Use of Twitter by Trauma and Orthopaedic Surgery Journals: Twitter Activity, Impact Factor, and Alternative Metrics;CUREUS;2017
SHARP_M(2017)7:bmjopen-2016-014503;19376;Sharp, MK; Dissemination of 2014 dual antiplatelet therapy (DAPT) trial results: a systematic review of scholarly and media attention over 7 months;BMJ OPEN;2017
ABACI_A(2017)18:313;19474;Abaci, A; Scientific competition, impact factor, and Altmetrics;ANATOL J CARDIOL;2017
BAHETI_A(2017)46:391;19518;Baheti, AD; Altmetrics: A Measure of Social Attention toward Scientific Research;CURR PROBL DIAGN RAD;2017
FINCH_T(2017)4:171371;19566;Finch, T; Tweeting birds: online mentions predict future citations in ornithology;ROY SOC OPEN SCI;2017
VRKIC_D(2017)43:479;19652;Vrkic, D; Altmetrics of Papers From Scientific Periphery Reflect Global Trends: A Case Study of Publications by Zagreb University School of Medicine;J ACAD LIBR;2017
SAEED-UL_(2017)113:1037;19757;Saeed-Ul Hassan; Measuring social media activity of scientific literature: an exhaustive comparison of scopus and novel altmetrics big data;SCIENTOMETRICS;2017
DELLI_K(2017)23:1155;19847;Delli, K; Measuring the social impact of dental research: An insight into the most influential articles on the Web;ORAL DIS;2017
TIMILSIN_M(2017)7:s13278-017-0466-x;19926;Timilsina, M; Social impact assessment of scientist from mainstream news and weblogs;SOC NETW ANAL MIN;2017
HARDY_M(2017)4:170548;20040;Hardy, MC; Engaging rural Australian communities in National Science Week helps increase visibility for women researchers;ROY SOC OPEN SCI;2017
POOLADIA_A(2017)113:455;20130;Pooladian, A; Methodological issues in measuring citations in Wikipedia: a case study in Library and Information Science;SCIENTOMETRICS;2017
MAGGIO_L(2017)92:1449;20192;Maggio, LA; Beyond Citation Rates: A Real-Time Impact Analysis of Health Professions Education Research Using Altmetrics;ACAD MED;2017
CROTTY_D(2017)38:2647;20287;Crotty, D; Altmetrics;EUR HEART J;2017
RAIELI_R(2017)57:543;20327;Raieli, R; Will is power: AIB studi and the road to the open access;AIB STUD;2017
RAVIKUMA_S(2017)6:171;20427;Ravikumar, S; Study on Most Prolific Authors' and their Association with Citation;J SCIENTOMETR RES;2017
O'CONNOR_E(2017)120:27;20497;O'Connor, EM; Altmetric score versus traditional citation metrics: are the most widely cited urology papers the most highly disseminated in the media?;BJU INT;2017
FLATT_J(2017)5:publications5030020;20550;Flatt, JW; Improving the Measurement of Scientific Success by Reporting a Self-Citation Index;PUBLICATIONS;2017
PRABHU_V(2017)105:993;20614;Prabhu, VC; Publication Metrics in Neurosurgery;WORLD NEUROSURG;2017
DYSON_M(2017)19:7819;20671;Dyson, MP; Social Media for the Dissemination of Cochrane Child Health Evidence: Evaluation Study;J MED INTERNET RES;2017
FERGUSON_D(2017)30:227;20783;Ferguson, DM; Getting Started: A Social Media Primer;CLIN COLON RECT SURG;2017
HOGAN_A(2017)30:259;20882;Hogan, AM; Changing the Rules of the Game: How Do We Measure Success in Social Media?;CLIN COLON RECT SURG;2017
LESSARD_B(2017)110:467;20945;Lessard, BD; A Guide to Public Engagement for Entomological Collections and Natural History Museums in the Age of Social Media;ANN ENTOMOL SOC AM;2017
REECE_R(2017)110:484;21032;Reece, RL; Moving Beyond Metrics: A Primer for Hiring and Promoting a Diverse Workforce in Entomology and Other Natural Sciences;ANN ENTOMOL SOC AM;2017
REIDER_B(2017)45:2457;21150;Reider, B; Consider the Alternative;AM J SPORT MED;2017
AMATH_A(2017)51:935;21205;Amath, A; Comparing alternative and traditional dissemination metrics in medical education;MED EDUC;2017
O'CONNOR_E(2017)120:441;21285;O'Connor, EM; Newsworthiness vs scientific impact: are the most highly cited urology papers the most widely disseminated in the media?;BJU INT;2017
SUGIMOTO_C(2017)68:2037;21382;Sugimoto, CR; Scholarly Use of Social Media and Altmetrics: A Review of the Literature;J ASSOC INF SCI TECH;2017
CHAPA_J(2017)112:1271;21814;Chapa, J; Comparative analysis of the factors associated with citation and media coverage of clinical research;SCIENTOMETRICS;2017
ZHAO_R(2017)112:1777;21894;Zhao, RY; Academic impact evaluation of Wechat in view of social media perspective;SCIENTOMETRICS;2017
DASILVA_J(2017)112:1853;21986;da Silva, JAT; Does China need to rethink its metrics- and citation-based research rewards policies?;SCIENTOMETRICS;2017
ROBINSON_N(2017)12:0183551;22043;Robinson-Garcia, N; The unbearable emptiness of tweeting-About journal articles;PLOS ONE;2017
BORCHARD_R(2017)254:;22160;Borchardt, R; Tell your story your way: Why chemistry professionals should understand bibliometrics and altmetrics;ABSTR PAP AM CHEM S;2017
ERDT_M(2017)12:0183217;22200;Erdt, M; Analysing researchers' outreach efforts and the association with publication metrics: A case study of Kudos;PLOS ONE;2017
BEAN_J(2017)104:993;22342;Bean, JR; Altmetrics in Scientific Research: Flash in the Pan or Transformative Innovation?;WORLD NEUROSURG;2017
CHISOLM_M(2017)41:460;22388;Chisolm, MS; Altmetrics for Medical Educators;ACAD PSYCHIATR;2017
THELWALL_M(2017)68:1989;22491;Thelwall, M; SlideShare presentations, citations, users, and trends: A professional site with academic and educational uses;J ASSOC INF SCI TECH;2017
THELWALL_M(2017)112:1125;22588;Thelwall, M; ResearchGate versus Google Scholar: Which finds more early citations?;SCIENTOMETRICS;2017
SUGIMOTO_C(2017)3:674;22669;Sugimoto, CR; Altmetrics: Broadening Impact or Amplifying Voices?;ACS CENTRAL SCI;2017
KALACHIK_P(2017)51:171;22720;Kalachikhin, PA; Patterns for Constructing Scientific Citation Index;AUTOM DOC MATH LINGU;2017
BORNMANN_L(2017)26:230;22784;Bornmann, L; Measuring field-normalized impact of papers on specific societal groups: An altmetrics study based on Mendeley Data;RES EVALUAT;2017
URIBE-TI_A(2017)40:1414;22889;Uribe-Tirado, A; Metric study of information literacy in Latin America: from bibliometrics to altmetrics;REV ESP DOC CIENT;2017
AKERS_K(2017)105:213;22983;Akers, KG; Introducing altmetrics to the Journal of the Medical Library Association;J MED LIBR ASSOC;2017
WANG_J(2017)103:883;23037;Wang, J;" The Spectrum of Altmetrics in Neurosurgery: The Top 100 ""Trending"" Articles in Neurosurgical Journals";WORLD NEUROSURG;2017
ROSENKRA_A(2017)24:891;23134;Rosenkrantz, AB;" Allternative Metrics (""Altmetrics"") for Assessiing Artricle Impact in Populer General Radiology Journals";ACAD RADIOL;2017
VAINIO_J(2017)112:345;23221;Vainio, J; Highly tweeted science articles: who tweets them? An analysis of Twitter user profile descriptions;SCIENTOMETRICS;2017
CHI_P(2017)112:403;23306;Chi, PS; An empirical investigation of the associations among usage, scientific collaboration and citation impact;SCIENTOMETRICS;2017
ORDUNA-M_E(2017)112:443;23375;Orduna-Malea, E; Do ResearchGate Scores create ghost academic reputations?;SCIENTOMETRICS;2017
ADUKU_K(2017)112:573;23463;Aduku, KJ; Do Mendeley reader counts reflect the scholarly impact of conference papers? An investigation of computer science and engineering;SCIENTOMETRICS;2017
SCHMITT_M(2017)12:0179630;23541;Schmitt, M; What do computer scientists tweet? Analyzing the link-sharing practice on Twitter;PLOS ONE;2017
PATTHI_B(2017)11:ZE16;23651;Patthi, B; Altmetrics - A Collated Adjunct Beyond Citations for Scholarly Impact: A Systematic Review;J CLIN DIAGN RES;2017
THELWALL_M(2017)49:144;23737;Thelwall, M; Why do papers have many Mendeley readers but few Scopus-indexed citations and vice versa?;J LIBR INF SCI;2017
BUTLER_J(2017)30:226;23810;Butler, JS; The Evolution of Current Research Impact Metrics From Bibliometrics to Altmetrics?;CLIN SPINE SURG;2017
MCGOWAN_J(2017)85:12;23907;McGowan, J; Measuring most informative titles (declarative titles) as a knowledge translation dissemination tool is possible using altmetrics;J CLIN EPIDEMIOL;2017
DIGIROLA_N(2017)85:32;23951;Di Girolamo, N; Health care articles with simple and declarative titles were more likely to be in the Altmetric Top 100;J CLIN EPIDEMIOL;2017
YU_H(2017)11:466;24027;Yu, HQ; Global science discussed in local altmetrics: Weibo and its comparison with Twitter;J INFORMETR;2017
ALHOORI_H(2017)11:553;24143;Alhoori, H; Recommendation of scholarly venues based on dynamic user interests;J INFORMETR;2017
KOLAHI_J(2017)222:695;24266;Kolahi, J; Altmetric analysis of 2015 dental literature: a cross sectional survey;BRIT DENT J;2017
BORNMANN_L(2017)73:775;24339;Bornmann, L; Measuring impact in research evaluations: a thorough discussion of methods for, effects of and problems with impact measurements;HIGH EDUC;2017
KE_Q(2017)12:0175368;24465;Ke, Q; A systematic identification and analysis of scientists on Twitter;PLOS ONE;2017
VOGLER_E(2017)68:171;24557;Vogler, E; Effectiveness of Altmetrics in Transdisciplinary Research Fields Altmetric Coverage of Research Outputs in the Educational Research;INFORM-WISS PRAX;2017
BUTTLIER_B(2017)111:219;24636;Buttliere, B; Personalizing papers using Altmetrics: comparing paper 'Quality' or 'Impact' to person 'Intelligence' or 'Personality';SCIENTOMETRICS;2017
YU_H(2017)111:267;24720;Yu, HQ; Context of altmetrics data matters: an investigation of count type and user category;SCIENTOMETRICS;2017
LIU_X(2017)111:349;24794;Liu, XZ; What we can learn from tweets linking to research papers;SCIENTOMETRICS;2017
ROMERO-F_E(2017)25:29;24882;Romero-Frias, E; Social Labs in Universities: Innovation and impact in Medialab UGR;COMUNICAR;2017
BORNMANN_L(2017)68:1036;24962;Bornmann, L; Is Collaboration Among Scientists Related to the Citation Impact of Papers Because Their Quality Increases With Collaboration? An Analysis Based on Data From F1000Prime and Normalized Citation Scores;J ASSOC INF SCI TECH;2017
BORNMANN_L(2017)68:1064;25064;Bornmann, L; Relative Citation Ratio (RCR): An Empirical Attempt to Study a New Field-Normalized Bibliometric Indicator;J ASSOC INF SCI TECH;2017
OCHSNER_M(2017)3:20;25130;Ochsner, M; The future of research assessment in the humanities: bottom-up assessment procedures;PALGR COMMUN;2017
RAVENSCR_J(2017)12:0173152;25319;Ravenscroft, J; Measuring scientific impact beyond academia: An assessment of existing impact metrics and proposed improvements;PLOS ONE;2017
LATORRE_G(2017)168:E65;25400;La Torre, G; New Bibliometric Indicators for the Scientific Literature: An Evolving Panorama;CLIN TER;2017
KORTELAI_T(2017)22:1626;25481;Kortelainen, T; Attention and altmetrics;INFORM RES;2017
KURTZ_M(2017)68:695;25547;Kurtz, MJ; Measuring Metrics - A 40-Year Longitudinal Cross-Validation of Citations, Downloads, and Peer Review in Astrophysics;J ASSOC INF SCI TECH;2017
HAUNSCHI_R(2017)110:1209;25635;Haunschild, R; How many scientific papers are mentioned in policy-related documents? An empirical investigation using Web of Science and Altmetric data;SCIENTOMETRICS;2017
BOUDRY_C(2017)110:1453;25714;Boudry, C; Availability of digital object identifiers in publications archived by PubMed;SCIENTOMETRICS;2017
ONYANCHA_O(2017)33:71;25802;Onyancha, OB; Altmetrics of South African Journals: Implications for Scholarly Impact of South African Research;PUBLISH RES Q;2017
THELWALL_M(2017)11:128;25896;Thelwall, M; Three practical field normalised alternative indicator formulae for research evaluation;J INFORMETR;2017
BORNMANN_L(2017)110:937;26008;Bornmann, L; Does evaluative scientometrics lose its main focus on scientific quality by the new orientation towards societal impact?;SCIENTOMETRICS;2017
FERNANDE_A(2017)110:991;26095;Fernandez-Cano, A; A multivariate model for evaluating emergency medicine journals;SCIENTOMETRICS;2017
ZHAO_R(2017)110:1017;26192;Zhao, RY; Impact evaluation of open source software: an Altmetrics perspective;SCIENTOMETRICS;2017
WARREN_H(2017)317:131;26279;Warren, HR; The Rise of Altmetrics;JAMA-J AM MED ASSOC;2017
MAGARA_M(2017):63;26326;Magara, MB; Toward Altmetric-driven Research-paper Recommender System Framework;*****;2017
NAUDE_F(2017)78:4;26404;Naude, F; COMPARING DOWNLOADS, MENDELEY READERSHIP AND GOOGLE SCHOLAR CITATIONS AS INDICATORS OF ARTICLE PERFORMANCE;ELECTR J INF SYS DEV;2017
