name;WoSline;author;title;journal;year
HOSSEN_A(2013):4096;74646;Hossen, A; IMPROVING THE PERFORMANCE OF COMPLEX MOTOR SKILLS IN EGYPTIAN CHILDREN TEAM HANDBALL BY USING HYPERMEDIA;EDULEARN PROC;2013
KISS_O(2021)16:0249923;74706;Kiss, O; Significance of extended sports cardiology screening of elite handball referees;PLOS ONE;2021
MENDES_J(2021)19:42052;74794;Mendes, JC; BUILDING HANDBALL GAME MODELS;PENSAR MOV;2021
RODRIGUE_J(2018):110;74953;Rodriguez, JF; Game Pattern in Handball According to the Player who Occupies the Centre Back Position;APUNT EDUC FIS DEPOR;2018
HERMASSI_S(2019)7:00149;75035;Hermassi, S; Playing Level and Position Differences in Body Characteristics and Physical Fitness Performance Among Male Team Handball Players;FRONT BIOENG BIOTECH;2019
STEFFEN_K(2015):6;75123;Steffen, K; Injury and Illness During the 2008 Summer and the 2010 Winter Olympic Games;*****;2015
ZAPARDIE_J(2019)25:35;75206;Zapardiel, JC; EFFECT OF OPPOSITION AND EFFECTIVENESS OF THROWING FROM FIRST AND SECOND LINE IN MALE ELITE HANDBALL DURING COMPETITION;KINESIOL SLOVEN;2019
ANTUNEZ_A(2010)19:151;75303;Antunez, A; A PERCEPTIVE-MOTOR TRAINING PROGRAMME TO IMPROVE THE EFFECTIVENESS OF THE GOALKEEPER IN HANDBALL;REV PSICOL DEPORTE;2010
KYNSBURG_A(2010)97:183;75417;Kynsburg, A; Long-term neuromuscular training and ankle joint position sense;ACTA PHYSIOL HUNG;2010
HORNSTRU_T(2018)7:139;75489;Hornstrup, T; Fitness and health benefits of team handball training for young untrained women-A cross-disciplinary RCT on physiological adaptations and motivational aspects;J SPORT HEALTH SCI;2018
HAMMAMI_M(0):17479541211062152;75631;Hammami, M; Effects of complex strength training with elastic band program on repeated change of direction in young female handball players: Randomized control trial;INT J SPORTS SCI COA;0
HORNSTRU_T(2019)119:561;75741;Hornstrup, T; Cardiovascular, muscular, and skeletal adaptations to recreational team handball training: a randomized controlled trial with young adult untrained men;EUR J APPL PHYSIOL;2019
DELLOIAC_A(2016)30:830;75890;Dello Iacono, A; EFFECT OF SMALL-SIDED GAMES AND REPEATED SHUFFLE SPRINT TRAINING ON PHYSICAL PERFORMANCE IN ELITE HANDBALL PLAYERS;J STRENGTH COND RES;2016
HERMASSI_S(2011)25:2424;75990;Hermassi, S; EFFECTS OF 8-WEEK IN-SEASON UPPER AND LOWER LIMB HEAVY RESISTANCE TRAINING ON THE PEAK POWER, THROWING VELOCITY, AND SPRINT PERFORMANCE OF ELITE MALE HANDBALL PLAYERS;J STRENGTH COND RES;2011
CLARSEN_B(2015)25:323;76101;Clarsen, B; The prevalence and impact of overuse injuries in five Norwegian sports: Application of a new surveillance method;SCAND J MED SCI SPOR;2015
RAVIER_G(2022)81:109;76210;Ravier, G; Post-Exercise Cold- and Contrasting-Water Immersion Effects on Heart Rate Variability Recovery in International Handball Female Players;J HUM KINET;2022
MYKLEBUS_G(2017)27:545;76284;Myklebust, G; Knee function among elite handball and football players 1-6years after anterior cruciate ligament injury;SCAND J MED SCI SPOR;2017
SOUHAIL_H(2010)24:465;76400;Souhail, H; DIRECT VALIDITY OF THE YO-YO INTERMITTENT RECOVERY TEST IN YOUNG TEAM HANDBALL PLAYERS;J STRENGTH COND RES;2010
MELETAKO_P(2011)11:284;76481;Meletakos, P; A multivariate assessment of offensive performance indicators in Men's Handball: Trends and differences in the World Championships;INT J PERF ANAL SPOR;2011
SA_P(2015)24:21;76568;Sa, P; EXPERT HANDBALL GOALKEEPERS' PERCEPTION CONCERNING THE DETERMINING FACTORS FOR SPORTING SUCCESS;REV PSICOL DEPORTE;2015
LUCKWU_R(2011)20:305;76662;Luckwu, RM; SPORTSMANSHIP IN HANDBALL: AN ANALYSIS BASED ON THE SELF-DETERMINATION THEORY;REV PSICOL DEPORTE;2011
ZEGHAIR_H(2021)16:S1889;76770;Zeghair, HO; An analytical study of levels of innovative thinking among handball players;J HUM SPORT EXERC;2021
CHAABENE_H(2021)35:2230;76827;Chaabene, H; Plyometric Training Improves Not Only Measures of Linear Speed, Power, and Change-of-Direction Speed But Also Repeated Sprint Ability in Young Female Handball Players;J STRENGTH COND RES;2021
LUTEBERG_L(2018)13:467;76931;Luteberget, LS; Reliability of Wearable Inertial Measurement Units to Measure Physical Activity in Team Handball;INT J SPORT PHYSIOL;2018
HERMASSI_S(2018)58:50;77016;Hermassi, S; Effects of in-season short-term aerobic and high-intensity interval training program on repeated sprint ability and jump performance in handball players;J SPORT MED PHYS FIT;2018
TREJO-SI_A(2020)16:396;77127;Trejo-Silva, A; Offensive performance under numerical inequality during exclusions in female handball;RICYDE-REV INT CIENC;2020
DALLEGRA_E(2018)14:65;77233;Dallegrave, EJ; Organizational structure of the technical-tactical training process in the female handball training categories;E-BALONMANO COM;2018
HERMASSI_S(2020)71:191;77312;Hermassi, S; The Effects of Circuit Strength Training on the Development of Physical Fitness and Performance-Related Variables in Handball Players;J HUM KINET;2020
HAZIME_F(2017)12:402;77401;Hazime, FA; ANODAL TRANSCRANIAL DIRECT CURRENT STIMULATION (TDCS) INCREASES ISOMETRIC STRENGTH OF SHOULDER ROTATORS MUSCLES IN HANDBALL PLAYERS;INT J SPORTS PHYS TH;2017
GARCIA-H_J(2016)47:559;77495;Garcia-Herrero, JA; The load of practice variability must be regulated in relation with learner expertise;INT J SPORT PSYCHOL;2016
CHELLY_M(2011)25:2410;77589;Chelly, MS; MATCH ANALYSIS OF ELITE ADOLESCENT TEAM HANDBALL PLAYERS;J STRENGTH COND RES;2011
ALONSO-F_D(2017)12:1186;77701;Alonso-Fernandez, D; Effects of a high-intensity interval training protocol based on functional exercises on performance and body composition in handball female players;J HUM SPORT EXERC;2017
BAUER_J(2020)12:s13102-020-00199-4;77790;Bauer, J; Relationship between Upper Quarter Y Balance Test performance and throwing proficiency in adolescent Olympic handball players;BMC SPORTS SCI MED R;2020
RUSSO_L(0):1968024;77885;Russo, L;" Letter to Editor about 'Kiss goodbye to the ""kissing knees"": no association between frontal plane inward knee motion and risk of future non-contact ACL injury in elite female athletes'";SPORT BIOMECH;0
GOMEZ-LO_M(2014)132:434;77944;Gomez-Lopez, M; Goal orientation effects on elite handball players motivation and motivational climate;PROCD SOC BEHV;2014
YANG_J(2016)32:504;78043;Yang, JH; A Study on the Defensive Stance and Position of Handball Goalkeepers: Facing a Forward Jump Shot Made from 9 Meters;J APPL BIOMECH;2016
AGERGAAR_S(2017)20:1457;78109;Agergaard, S; Learning in landscapes of professional sports:transnational perspectives on talent development and migration into Danish women's handball around the time of the financial crisis, 2004-2012;SPORT SOC;2017
GENEVOIS_C(2014)23:286;78196;Genevois, C; Effects of 6-Week Sling-Based Training of the External-Rotator Muscles on the Shoulder Profile in Elite Female High School Handball Players;J SPORT REHABIL;2014
ANDRADE_M(2013)14:246;78281;Andrade, MD; Profiling the isokinetic shoulder rotator muscle strength in 13-to 36-year-old male and female handball players;PHYS THER SPORT;2013
GONZALEZ_J(2021)12:640044;78399;Gonzalez-Hernandez, J; Effects of Commitment on Fear of Failure and Burnout in Teen Spanish Handball Players;FRONT PSYCHOL;2021
DECASTRO_G(2019)7:7030;78527;De Castro-Maqueda, G; Photoprotection practices, knowledge and sun-related skin damage in Spanish beach handball players;PEERJ;2019
VANDEN_T(2009)27:949;78625;VANDEN, T; Is there a proximal-to-distal sequence in overarm throwing in team handball?;J SPORT SCI;2009
HAGEN_M(2016)24:391;78689;Hagen, M; The angle-torque-relationship of the subtalar pronators and supinators in male athletes: A comparative study of soccer and handball players;TECHNOL HEALTH CARE;2016
ANDRADE_M(2014)54:403;78779;Andrade, MD; Strength field tests performance are correlated with isokinetic strength of shoulder rotator muscles in female handball players;J SPORT MED PHYS FIT;2014
RENSING_N(2015)29:236;78880;Rensing, N; Effects of Reactive Jump Training in Handball Players Regarding Jump Height and Power Development in the Triceps Surae Muscle;SPORTVERLETZ SPORTSC;2015
KISELJAK_D(2017):826;78981;Kiseljak, D; BILATERAL KINEMATIC INDICATORS OF THE SPECIFIC HIP AND KNEE POSTURAL ADAPTATION OF HANDBALL PLAYERS;*****;2017
OLAJOS_A(2020)18:47;79061;Olajos, AA; Freestyle gymnastic exercise can be used to assess complex coordination in a variety of sports;J EXERC SCI FIT;2020
BIERU_D(2016):297;79130;Bieru, DE; COMPARATIVE STUDY OF EDGE FREQUENCY AT DIFFERENT TYPES OF ATHLETES;INT MULTIDDISCIP SCI;2016
DELUCCA_M(2022):395;79200;de Lucca, MHS; Possibilities for teaching the technical conceptual knowledge of handball in a didactic unit based on Sport Education;RETOS-NUEV TEND EDUC;2022
CSELKO_A(2021)18:ijerph18199977;79266;Cselko, A; Relationship between Anthropometric, Physical and Hormonal Parameters among Pre-Pubertal Handball Players;INT J ENV RES PUB HE;2021
ROSSING_N(2018)28:1304;79400;Rossing, NN; Influence of population size, density, and proximity to talent clubs on the likelihood of becoming elite youth athlete;SCAND J MED SCI SPOR;2018
JARRAYA_M(2013)44:503;79503;Jarraya, M; The effect of partial sleep deprivation on the reaction time and the attentional capacities of the handball goalkeeper;BIOL RHYTHM RES;2013
GUTIERRE_O(2013)36:137;79611;Gutierrez, O; Game Performance Versus Competitive Performance in the World Championship of Handball 2011;J HUM KINET;2013
ROJAS_F(2012)34:41;79702;Rojas, FJ; Biomechanical Analysis of Anticipation of Elite and Inexperienced Goalkeepers to Distance Shots in Handball;J HUM KINET;2012
CHATZIMA_D(2011)62:353;79785;Chatzimanouil, D; Injuries in female athletes of Greek national handball teams;MINERVA ORTOP TRAUMA;2011
HLUPIC_T(2015):1428;79856;Hlupic, T; System for monitoring and advanced analysis of handball matches;*****;2015
VANDEN_T(2004)3:211;79918;VANDEN, T; A force-velocity relationship and coordination patterns in overarm throwing;J SPORT SCI MED;2004
RAEDER_C(2015)29:1904;79984;Raeder, C; EFFECTS OF SIX WEEKS OF MEDICINE BALL TRAINING ON THROWING VELOCITY, THROWING PRECISION, AND ISOKINETIC STRENGTH OF SHOULDER ROTATORS IN FEMALE HANDBALL PLAYERS;J STRENGTH COND RES;2015
FRATRIC_F(2011):408;80078;Fratric, F; THE RELATIONSHIP BETWEEN MOTOR VARIABLES ASSESSING EXCITATION, TONUS AND SYNERGISTIC REGULATORY MECHANISMS AND THOSE ASSESSING MENTAL POTENTIAL OF HANDBALL, VOLLEYBALL AND BASKETBALL PLAYERS;*****;2011
GOMEZ-LO_M(2019)16:ijerph16010078;80131;Gomez-Lopez, M; The Importance of the Coach in Predicting Implicit Beliefs about Skill and Beliefs about the Causes of Success in Handball Players;INT J ENV RES PUB HE;2019
FERNANDE_J(2020)15:0242385;80235;Fernandez-Fernandez, J; Age differences in selected measures of physical fitness in young handball players;PLOS ONE;2020
ALMEIDA_G(2014)20:285;80341;Almeida, GPL; ANALYSIS OF THE SICK SCAPULA IN HANDBALL PLAYERS WITH AND WITHOUT SHOULDER PAIN DURING THROWING;REV BRAS MED ESPORTE;2014
VIEIRA_F(2013)53:169;80423;Vieira, F; Morphological and physical fitness characteristics of under-16 Portuguese male handball players with different levels of practice;J SPORT MED PHYS FIT;2013
ROUSANOG_E(2014)40:49;80509;Rousanoglou, E; Ground Reaction Forces and Throwing Performance in Elite and Novice Players in Two Types of Handball Shot;J HUM KINET;2014
MENEZES_R(2020)22:23142561e141;80583;Menezes, RP; Offensive contents and teaching approaches of handball at school: perspectives from the coaches' speeches;EDUC FIS CIENC;2020
GOMEZ-LO_M(2017):73;80670;Gomez-Lopez, M; Effect of Relative Age on Teenage Handball Players;APUNT EDUC FIS DEPOR;2017
FRUCHART_E(2016)15:mhpr;80758;Fruchart, E; Mapping handball players' reactions to aggression during a sporting event;UNIV PSYCHOL;2016
HERMASSI_S(2019)33:3309;80816;Hermassi, S; EFFECTS OF SHORT-TERM IN-SEASON WEIGHTLIFTING TRAINING ON THE MUSCLE STRENGTH, PEAK POWER, SPRINT PERFORMANCE, AND BALL-THROWING VELOCITY OF MALE HANDBALL PLAYERS;J STRENGTH COND RES;2019
RAMOS-SA_F(2018)18:91;80929;Ramos-Sanchez, F; BODY COMPOSITION AND SOMATOTYPE IN PROFESSIONAL MEN'S HANDBALL ACCORDING TO PLAYING POSITIONS;REV INT MED CIENC AC;2018
VANBUURE_F(2012)67:213;81015;Van Buuren, F; The occurrence of atrial fibrillation in former top-level handball players above the age of 50;ACTA CARDIOL;2012
LASSING_J(2021)52:825;81121;Lassing, J; A randomized crossover study on the effects of a custom-made mouthguard on cardiopulmonary parameters and cortisol differences in a validated handball specific course;INJURY;2021
MOKHTAR_M(2019)23:288;81222;Mokhtar, M; The effects of tow protocol cold water immersion on the post match recovery and physical performance in well-trained handball players;PEDAGOG PSYCHOL MED;2019
GRANADOS_C(2008)40:351;81334;Granados, C; Effects of an entire season on physical fitness in elite female handball players;MED SCI SPORT EXER;2008
OLIVEIRA_T(2012)114:783;81420;Oliveira, T; EFFECTS OF GAME LOCATION, PERIOD, AND QUALITY OF OPPOSITION IN ELITE HANDBALL PERFORMANCES;PERCEPT MOTOR SKILL;2012
JIDOVTSE_B(2013)28:281;81518;Jidovtseff, B; The use of resistance training in amateur level team sports: The example of female handball;SCI SPORT;2013
HERMASSI_S(2019)33:104;81609;Hermassi, S; Relationships Between Olympic Weightlifting Exercises, Peak Power of the Upper and Lower Limb, Muscle Volume and Throwing Ball Velocity in Elite Male Handball Players;SPORTVERLETZ SPORTSC;2019
PLATEN_P(2007)58:368;81709;Platen, P; Physiological demands in female handball - demands and heart rate during matches of the German National Team;DEUT Z SPORTMED;2007
GUPTA_S(2017)6:53;81778;Gupta, S; Heart rate and lactate response of junior handball players (Under 18) during competitive match play;INT J APPL EXERC PHY;2017
KARPAN_G(2015)47:100;81845;Karpan, G; ANALYSIS OF FEMALE HANDBALL PLAYERS' EFFORT IN DIFFERENT PLAYING POSITIONS DURING OFFICIAL MATCHES;KINESIOLOGY;2015
WINKELMA_M(2021)30:194;81922;Winkelmann, MT; Increased posterior shoulder capsule thickness in youth elite handball players: a sonographic investigation;J SHOULDER ELB SURG;2021
GARCIA-L_D(2020)20:1042;82020;Garcia-Lopez, D; The effects of unknown additional eccentric loading on bench-press kinematics and muscle activation in professional handball and rugby players;EUR J SPORT SCI;2020
CASTILLO_A(2017)13:53;82105;Castillo, AV; Comprensive-cooperative learning of handball in physical education: Effect on the motivational climate;E-BALONMANO COM;2017
GUTIERRE_O(2016)16:1;82208;Gutierrez-Aguilar, O; Analysis of time-out use in handball and its influence on the game performance;INT J PERF ANAL SPOR;2016
CLARSEN_B(2014)48:510;82284;Clarsen, B; Matching the choice of injury/illness definition to study setting, purpose and design: one size does not fit all!;BRIT J SPORT MED;2014
SHULTZ_S(2012)47:591;82367;Shultz, SJ; ACL Research Retreat VI: An Update on ACL Injury Risk and Prevention;J ATHL TRAINING;2012
RAAB_M(2015)46:513;82631;Raab, M; Examining the stability and specificity of pattern recall in team handball;INT J SPORT PSYCHOL;2015
HOIGAARD_R(2015)46:321;82720;Hoigaard, R; Perceived coach behavior in training and competition predicts collective efficacy in female elite handball players;INT J SPORT PSYCHOL;2015
RENDELL_M(2011)43:1;82821;Rendell, MA; An Implicit Basis for the Retention Benefits of Random Practice;J MOTOR BEHAV;2011
KATSUMAT_K(2021)60:102575;82926;Katsumata, K; Jumping ability is related to change of direction ability in elite handball players;J ELECTROMYOGR KINES;2021
JAFARZAD_G(2012)9:1372;83003;Jafarzadeh, G; Comparison ofthe Initial State of Active and Passive on the Relative Peak Anaerobic Power and Blood Lactate Elite Handball Players;LIFE SCI J;2012
RASCLE_O(1998)86:1347;83053;Rascle, O; Aggression and goal orientations in handball: Influence of institutional sport context;PERCEPT MOTOR SKILL;1998
UZELAC-S_T(2017):423;83143;Uzelac-Sciran, T; INDICATORS OF SITUATIONAL EFFICIENCY OF PPD ZAGREB AND MVM VESZPREM HANDBALL PLAYERS IN REGULAR 2015./2016. SEHA LEAGUE SEASON;*****;2017
POPOVIC_N(2001)22:60;83199;Popovic, N; Imaging overuse injury of the elbow in professional team handball players: A bilateral comparison using plain films, stress radiography, ultrasound, and magnetic resonance imaging;INT J SPORTS MED;2001
BEDO_B(2021)37:188;83288;Bedo, BLS; Influence of Side Uncertainty on Knee Kinematics of Female Handball Athletes During Sidestep Cutting Maneuvers;J APPL BIOMECH;2021
LOFTIN_M(1996)36:95;83416;Loftin, M; Heart rate response during handball singles match-play and selected physical fitness components of experienced male handball players;J SPORT MED PHYS FIT;1996
CULAR_D(2020)14:112;83492;Cular, D; HOW TO EXPLORE PUBLIC INTEREST FOR SPORTS? NEW METHODOLOGICAL APPROACH;ACTA KINESIOL;2020
TURGUT_M(2021)15:845;83561;Turgut, M; Investigation of Iris, Leptin, Ghreline and Some Hormonal Responses of the Strength Training Program Applied to Handball Players;PAK J MED HEALTH SCI;2021
