name;WoSline;author;title;journal;year
BOFF_D(2018)19:469;18354;Boff, D; MAPPING BRAZILIAN SCIENTIFIC PRODUCTION ON MBA COURSES: FIFTEEN YEARS ANALYZED;ADMINISTRACAO;2018
THOMPSON_D(2018)7:167;18451;Thompson, DF; Bibliometric Analysis of Pharmacology Publications in the United States: A State-Level Evaluation;J SCIENTOMETR RES;2018
KOSEOGLU_M(2018)7:201;18518;Koseoglu, MA; Co-Authorship Networks in Business Ethics: A Longitudinal Study;J SCIENTOMETR RES;2018
KHADEMI_R(2018)7:210;18626;Khademi, R; Visualizing Garfield's Scientific Performance;J SCIENTOMETR RES;2018
DESOUZA_D(2018)18:261;18699;de Souza, DL; An overview of the literature on prospecting for future technologies: characteristics, challenges and trends;REV GEST TECNOL;2018
ASCHIERO_M(2018)64:209;18784;Aschiero, MB; Cognitive Interventions in Older Adults with Mild Cognitive Impairment and Alzheimer's Dementia;ACTA PSIQUIAT PSICOL;2018
FABRIZ_S(2018)21:320;18838;Fabriz, SM; Electronic Governance: A Bibliometric Analysis of National and International Academic Journals;CONTAB GEST GOV;2018
DUARTE_A(2018)21:459;18926;Duarte, ALF; Academic Production on Accountability: Categorizations in Public Administration Field;CONTAB GEST GOV;2018
KUZHABEK_A(2018)31:423;19031;Kuzhabekova, A; International Faculty Contribution to Local Research Capacity Building: A View from Publication Data;HIGH EDUC POLICY;2018
SANTOS_M(2018)28:205;19110;Santos, MJVD;" ""INVISIBLE COLLEGE"" OF THE SCIENTIST ADOLPHO LUTZ IN THE TROPICAL MEDICINE AREA: Scientometric analysis and content analysis";INFORM SOC-ESTUD;2018
SILVA_F(2018)28:245;19202;Silva, FM; ANALYSIS OF THE COMMUNITIES OF BRAZILIAN RESEARCHERS IN THE AREA OF PHILOSOPHY: a study based on the juxtaposition between the data of the Lattes Platform and Web of Science (2007-2016);INFORM SOC-ESTUD;2018
DEALMEID_C(2018)24:198;19284;de Almeida, CC; Impact Factor of the journals used by the post-graduation programs in Communication and Information for the propagation of knowledge;EM QUESTAO;2018
ZOU_X(2018)118:131;19371;Zou, X; Visualization and analysis of mapping knowledge domain of road safety studies;ACCIDENT ANAL PREV;2018
CATAL_B(2018)52:376;19600;Catal, B; Worldwide arthroplasty research productivity and contribution of Turkey;ACTA ORTHOP TRAUMATO;2018
ALON_I(2018)35:573;19696;Alon, I; A review of the internationalization of Chinese enterprises;ASIA PAC J MANAG;2018
AZER_S(2018)8:bmjopen-2017-021233;19877;Azer, SA; What can we learn from top-cited articles in inflammatory bowel disease? A bibliometric analysis and assessment of the level of evidence;BMJ OPEN;2018
SUH_A(2018)86:77;20021;Suh, A; The state of immersive technology research: A literature analysis;COMPUT HUM BEHAV;2018
SIWACH_A(2018)38:334;20151;Siwach, AK; Research Contributions of CCS Haryana Agricultural University, Hisar : A Bibliometric Analysis;DESIDOC J LIB INF TE;2018
ROMASANT_A(2018)23:1596;20216;Romasanta, AKS; When fragments link: a bibliometric perspective on the development of fragment-based drug discovery;DRUG DISCOV TODAY;2018
ROMANELL_J(2018)120:311;20332;Romanelli, JP; Assessing ecological restoration as a research topic using bibliometric indicators;ECOL ENG;2018
MACAIRA_P(2018)107:199;20455;Macaira, PM; Time series analysis with explanatory variables: A systematic literature review;ENVIRON MODELL SOFTW;2018
ZHANG_M(2018)25:24600;20598;Zhang, M; Global trends and future prospects of food waste research: a bibliometric analysis;ENVIRON SCI POLLUT R;2018
BEGUM_M(2018)100:75;20736;Begum, M; Mapping the European cancer research landscape: An evidence base for national and Pan-European research and funding;EUR J CANCER;2018
VARELLA_F(2018)28:219;20829;Varella, FF; Limits, challenges and perspectives: Historia da Historiografia journal during the first decade (2008-2018);HIST HISTORIOGR;2018
MARTINEZ_C(2018)14:527;20895;Martinez-Climent, C; Financial return crowdfunding: literature review and bibliometric analysis;INT ENTREP MANAG J;2018
MAYR_P(2018)19:107;21025;Mayr, P; Introduction to the special issue on bibliometric-enhanced information retrieval and natural language processing for digital libraries (BIRNDL);INT J DIGIT LIBRARIE;2018
BERTIN_M(2018)19:127;21109;Bertin, M; The context of multiple in-text references and their signification;INT J DIGIT LIBRARIE;2018
VUCKOVIC_L(2018)23:1266;21182;Vuckovic-Dekic, L; Progress of the Journal of the Balkan Union of Oncology in the second decade of its existence;J BUON;2018
STEWART_A(2018)9:153;21237;Stewart, A; Can family business loosen the grips of accounting, economics, and finance?;J FAM BUS STRATEG;2018
ALAJMI_B(2018)17:S0219649218500272;21369;Alajmi, B; Mapping the Field of Knowledge Management: Bibliometric and Content Analysis of Journal of Information & Knowledge Management for the Period from 2002-2016;J INF KNOWL MANAG;2018
PLUSQUEL_P(2018)42:347;21455;Plusquellec, P; The 1000 Most Cited Papers on Visible Nonverbal Behavior: A Bibliometric Analysis;J NONVERBAL BEHAV;2018
GONDIVKA_S(2018)47:781;21633;Gondivkar, SM; Bibliometric analysis of 100 most cited articles on oral submucous fibrosis;J ORAL PATHOL MED;2018
IL'INA_L(2018)59:672;21721;Il'ina, LY; Reflection of Reflections: Scientist's Activity in the Mirror of Bibliometrics;KINET CATAL+;2018
CHIEN_T(2018)97:0000000000012418;21776;Chien, TW; Applying Gini coefficient to evaluate the author research domains associated with the ordering of author names A bibliometric study;MEDICINE;2018
ZHAO_Y(2018)97:0000000000012643;21887;Zhao, YQ; Trends in conjunctivochalasis research from 1986 to 2017 A bibliometric analysis;MEDICINE;2018
RODRIGUE_A(2018)21:641;22022;Rodriguez-Estrada, A; Citation Networks as an Element of Construction of the Scientific Field: Analysis of Political Communication in Mexico;PALABRA CLAVE;2018
TIBANA-H_G(2018)27:1082;22103;Tibana-Herrera, G; OUTPUT, COLLABORATION AND IMPACT OF E-LEARNING RESEARCH: BIBLIOMETRIC ANALYSIS AND VISUALIZATIONS AT THE COUNTRY AND INSTITUTIONAL LEVEL (SCOPUS 2003-2016);PROF INFORM;2018
JANMAIJA_M(2018)6:publications6030032;22193;Janmaijaya, M; A Scientometric Study of Neurocomputing Publications (1992-2018): An Aerial Overview of Intrinsic Structure;PUBLICATIONS;2018
DURAN-SA_A(2018)9:rel9090249;22301;Duran-Sanchez, A; Religious Tourism and Pilgrimage: Bibliometric Overview;RELIGIONS;2018
LIANG_X(2018)47:1295;22448;Liang, XN; The evolution of government sponsored collaboration network and its impact on innovation: A bibliometric analysis in the Chinese solar PV sector;RES POLICY;2018
AVENA_M(2018)71:2489;22578;Avena, MJ; Brazilian nursing journals: strengths, weaknesses and challenges;REV BRAS ENFERM;2018
HO_Y(2018)66:1090;22649;Ho, YS; Brunei Publications in the Science Citation Index Expanded (1973-2016): Bibliometrics and comparison with other tropical countries;REV BIOL TROP;2018
MAO_G(2018)635:1081;22739;Mao, GZ; Research on biomass energy and environment from the past to the future: A bibliometric analysis;SCI TOTAL ENVIRON;2018
BLAKEMAN_K(2018)101:293;22829;Blakeman, K; Bibliometrics in a digital age: help or hindrance;SCI PROGRESS-UK;2018
KLARENBE_T(2018)116:1461;22905;Klarenbeek, T; Measuring multidisciplinary health research at South African universities: a comparative analysis based on co-authorships and journal subject categories;SCIENTOMETRICS;2018
DRANEV_Y(2018)116:1565;23000;Dranev, Y; Diversity of research publications: relation to agricultural productivity and possible implications for STI policy;SCIENTOMETRICS;2018
SASSETTI_S(2018)116:1675;23129;Sassetti, S; Entrepreneurial cognition and socially situated approach: a systematic and bibliometric analysis;SCIENTOMETRICS;2018
MARTIN-M_A(2018)116:2175;23394;Martin-Martin, A; Coverage of highly-cited documents in Google Scholar, Web of Science, and Scopus: a multidisciplinary comparison;SCIENTOMETRICS;2018
VANOORSC_J(2018)134:1;23492;van Oorschot, JAWH; A bibliometric review of the innovation adoption;TECHNOL FORECAST SOC;2018
JIANG_H(2018)134:61;23835;Jiang, HC; Scientific research driven by large-scale infrastructure projects: A case study of the Three Gorges Project in China;TECHNOL FORECAST SOC;2018
GALVEZ_C(2018)30:277;23964;Galvez, C; Co-word analysis applied to highly cited papers in Library and Information Science (2007-2017);TRANSINFORMACAO;2018
BILGIC_F(2018)31:73;24044;Bilgic, F; Analysis of Six Orthodontic Journals in Science Citation Index and Science Citation Index Expanded: A Bibliometric Analysis;TURK J ORTHOD;2018
KANAI_J(2018)55:2569;24126;Kanai, JM; Cities on and off the map: A bibliometric assessment of urban globalisation research;URBAN STUD;2018
DURAN-SA_A(2018)10:w10091191;24266;Duran-Sanchez, A; Sustainable Water Resources Management: A Bibliometric Overview;WATER-SUI;2018
MARCHIOR_P(2018)30:324;24397;Marchiori, PZ; Bringing out indicators for open scientific journals;TRANSINFORMACAO;2018
VALENTE_B(2018)9:38;24467;Valente, B; SUSTAINABILITY INDICATORS IN INDUSTRIES: A BIBLIOMETRIC REVIEW;RISUS;2018
CHARBONN_E(2018)61:361;24535;Charbonneau, E; Punching below its weight: Canadian public administration scholarship on the world stage;CAN PUBLIC ADMIN;2018
ZEEMERIN_E(2018)61:385;24626;Zeemering, ES; The global relevance of Canadian public administration? A bibliometric research note;CAN PUBLIC ADMIN;2018
DEFILIPP_D(2018)6:publications6030036;24736;De Filippo, D; A Bridge between Society and Universities: A Documentary Analysis of Science Shops;PUBLICATIONS;2018
PEREIRA_A(2018)6:healthcare6030097;24813;Pereira, A; Academic Palliative Care Research in Portugal: Are We on the Right Track?;HEALTHCARE-BASEL;2018
WANG_Y(2018)11:1;24905;Wang, YJ; Analysis of journal content characteristics and metrics reported in the Clarivate Analytics Journal Citation Reports and Web of Science Core Collection Agricultural Engineering categories;INT J AGR BIOL ENG;2018
LI_G(2018)10:su10093348;25063;Li, GJ; Evaluation on Construction Level of Smart City: An Empirical Study from Twenty Chinese Cities;SUSTAINABILITY-BASEL;2018
XIE_Y(2018)10:su10093135;25167;Xie, YL; Evolution of the Scientific Literature on Input-Output Analysis: A Bibliometric Analysis of 1990-2017;SUSTAINABILITY-BASEL;2018
VIEBAHN_P(2018)11:en11092319;25283;Viebahn, P; Scrutinising the Gap between the Expected and Actual Deployment of Carbon Capture and Storage-A Bibliometric Analysis;ENERGIES;2018
CONKLIN_A(2018)8:bmjopen-2017-019982;25559;Conklin, AI; Gender, stressful life events and interactions with sleep: a systematic review of determinants of adiposity in young people;BMJ OPEN;2018
LIN_R(2018)8:bmjopen-2018-022806;25660;Lin, RT; Bibliometric analysis of gaps in research on asbestos-related diseases: declining emphasis on public health over 26 years;BMJ OPEN;2018
SHADMAND_M(2018)16:95;25760;Shadmand, M; Bringing Attention to Lesser-known Bone Remodeling Pathways;CLIN REV BONE MINER;2018
HERAS-PE_C(2018):229;25880;Heras-Pedrosa, CD; ANALYSIS OF ACADEMIC NETWORKS AND SCIENTIFIC TRENDS IN COMMUNICATION IN SPANISH UNIVERSITIES;PRISM SOC;2018
BURGOS_A(2018)8:234;25956;Burgos, AV; Assessment of the Finlay Journal Scientific Production According to the Web of Science;FINLAY;2018
ORTIZ-DE_M(2018)8:admsci8030034;26029;Ortiz-de-Urbina-Criado, M; A Research Agenda on Open Innovation and Entrepreneurship: A Co-Word Analysis;ADM SCI;2018
LAROCCA_C(2018)118:397;26153;LaRocca, CJ; Academic productivity in surgical oncology: Where is the bar set for those training the next generation?;J SURG ONCOL;2018
POWELL_M(2018)52:1126;26254;Powell, M; Social Policy's 'Greatest Hits';SOC POLICY ADMIN;2018
JERMAN_A(2018)6:machines6030041;26331;Jerman, A; A Bibliometric and Topic Analysis on Future Competences at Smart Factories;MACHINES;2018
KIM_E(2018)43:377;26428;Kim, ES; The one-hundred most-cited articles focused on thyroid research: a bibliometric analysis;MINERVA ENDOCRINOL;2018
ORDORIKA_I(2018)76:463;26553;Ordorika, I; The academic publishing trap;REV ESP PEDAGOG;2018
MONDAL_D(2018)38:320;26639;Mondal, D; Collaborative Authorship Trend in Leading Indian LIS Journals;DESIDOC J LIB INF TE;2018
NANDA_S(2018)38:342;26700;Nanda, S; Performance Analysis and Ranking of Corporate Medical Institutions in India;DESIDOC J LIB INF TE;2018
MOED_H(2018)365:fny189;26761;Moed, HF; Assessment and support of emerging research groups;FEMS MICROBIOL LETT;2018
SENEL_E(2018)63:437;26820;Senel, E; A Bibliometric Evaluation of Global Productivity of Teledermatology Publications between 1975 and 2017 with a 3-Year Update;INDIAN J DERMATOL;2018
MCCLELLA_S(2018)15:1322;26872;McClelland, S; Importance of First and Second Authorship in Assessing Citation-Based Scholarly Activity of US Radiation Oncology Residents and Subsequent Choice of Academic Versus Private Practice Career;J AM COLL RADIOL;2018
BALTHAZA_P(2018)15:1341;26932;Balthazar, P; Gender Reporting in Radiology Human Subjects Research;J AM COLL RADIOL;2018
TURRA_M(2018)20:46;27010;Turra, MED; Business Process Management - BPM: A Bibliometric Study on National Scientific Production;REV ADM DIALOGO;2018
RUANO_J(2018)101:35;27088;Ruano, J; Relationships between abstract features and methodological quality explained variations of social media activity derived from systematic reviews about psoriasis interventions;J CLIN EPIDEMIOL;2018
JIA_H(2018)17:491;27197;Jia, H; Understanding the evolution of consumer psychology research: A bibliometric and network analysis;J CONSUM BEHAV;2018
MAINGARD_J(2018)10:859;27295;Maingard, J; The 100 most cited articles in the endovascular management of intracranial aneurysms;J NEUROINTERV SURG;2018
MACHAN_K(2018)60:394;27395;Machan, K; Doctoral theses in diagnostic imaging: a study of Spanish production between 1976 and 2011;RADIOLOGIA-MADRID;2018
ZHANG_Y(2018)50:567;27471;Zhang, YY; Disaster Nursing Development in China and Other Countries: ABibliometric Study;J NURS SCHOLARSHIP;2018
XUE_J(2018)39:1537;27570;Xue, JH; The 100 most-cited articles in Parkinson's disease;NEUROL SCI;2018
SALMAN_A(2018)12:129;27665;Salman, A; A 5-year Evaluation of the Publications Made in the Field of Dermatology in Turkey;TURK DERMATOL DERG;2018
RIOS-GON_C(2018)11:745;27731;Rios-Gonzalez, CM; When has it been studied about La Crosse Virus?: Bibliometric analysis of world scientific production;J INFECT PUBLIC HEAL;2018
VANLEEUW_T(2018)69:1161;27785;van Leeuwen, TN; Exploring Possibilities to Use Bibliometric Data to Monitor Gold Open Access Publishing at the National Level;J ASSOC INF SCI TECH;2018
CIRILLO_A(2018)22:661;27850;Cirillo, A;" Looking at the IPO from the ""top floor"": a literature review";J MANAG GOV;2018
KOLLE_S(2018)60:261;28008;Kolle, SR; Trends in Mango Research as seen Through Science Citation Expanded Index of Web of Science;ERWERBS-OBSTBAU;2018
CRUCCU_G(2018)25:1128;28112;Cruccu, G; Scientific publications of European neurologists: a survey commissioned by the European Academy of Neurology;EUR J NEUROL;2018
WHITE_H(2018)19:139;28169;White, HD; Bag of works retrieval: TF*IDF weighting of works co-cited with a seed;INT J DIGIT LIBRARIE;2018
COLAVIZZ_G(2018)19:151;28241;Colavizza, G; The references of references: a method to enrich humanities library catalogs with citation data;INT J DIGIT LIBRARIE;2018
LI_L(2018)19:173;28339;Li, L; Computational linguistics literature and citations oriented citation linkage, classification and summarization;INT J DIGIT LIBRARIE;2018
CONROY_J(2018)19:305;28449;Conroy, JM; Section mixture models for scientific document summarization;INT J DIGIT LIBRARIE;2018
PANTANO_E(2018)44:150;28517;Pantano, E; Knowledge Push Curve (KPC) in retailing: Evidence from patented innovations analysis affecting retailers' competitiveness;J RETAIL CONSUM SERV;2018
FRIEDMAC_F(2018)34:907;28654;Friedmacher, F; Congenital diaphragmatic hernia: a scientometric analysis of the global research activity and collaborative networks;PEDIATR SURG INT;2018
SMITH_T(2018)116:1513;28762;Smith, TE; Comparing the research productivity of social work doctoral programs using the h-Index;SCIENTOMETRICS;2018
